YEAR,CONF,CONF ID,QUAD NO,QUAD ID,TEAM NO,TEAM ID,TEAM,SEED,ROUND,K TEMPO,K TEMPO RANK,KADJ T,KADJ T RANK,K OFF,KO RANK,KADJ O,KADJ O RANK,K DEF,KD RANK,KADJ D,KADJ D RANK,KADJ EM,KADJ EM RANK,BADJ EM,BADJ O,BADJ D,BARTHAG,GAMES,W,L,WIN%,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,OP OREB%,OP DREB%,RAW T,2PT%,2PT%D,3PT%,3PT%D,BLK%,BLKED%,AST%,OP AST%,2PTR,3PTR,2PTRD,3PTRD,BADJ T,AVG HGT,EFF HGT,EXP,TALENT,FT%,OP FT%,PPPO,PPPD,ELITE SOS,WAB,BADJ EM RANK,BADJ O RANK,BADJ D RANK,BARTHAG RANK,EFG% RANK,EFGD% RANK,FTR RANK,FTRD RANK,TOV% RANK,TOV%D RANK,OREB% RANK,DREB% RANK,OP OREB% RANK,OP DREB% RANK,RAW T RANK,2PT% RANK,2PT%D RANK,3PT% RANK,3PT%D RANK,BLK% RANK,BLKED% RANK,AST% RANK,OP AST% RANK,2PTR RANK,3PTR RANK,2PTRD RANK,3PTRD RANK,BADJT RANK,AVG HGT RANK,EFF HGT RANK,EXP RANK,TALENT RANK,FT% RANK,OP FT% RANK,PPPO RANK,PPPD RANK,ELITE SOS RANK,RANK,PAKE,PASE,last10_adjoe,last10_adjde,last10_adjEM,last10_barthag,tourney_adjoe,tourney_adjde,tourney_adjEM,tourney_barthag
2012,CUSA,13.0,19.0,3.0,300.0,111.0,Memphis,8.0,64.0,68.2042,102.0,66.8618,57.0,109.124,27.0,114.7,19.0,91.1259,21.0,92.1444,17.0,22.5554,10.0,20.5,112.6,92.1,0.91,34.0,26.0,8.0,76.47059,54.4,43.3,41.6,38.3,18.7,20.5,31.4,67.1,32.9,68.6,67.2,54.0,41.8,36.9,31.0,14.7,9.0,55.0,51.1,73.1,26.9,68.9,31.1,68.4,77.405,80.012,1.304,80.817,72.0,69.3,1.107,0.929,21.423,3.0,17.0,21.0,22.0,17.0,11.0,7.0,48.0,220.0,84.0,155.0,208.0,210.0,210.0,208.0,119.0,11.0,8.0,66.0,40.0,12.0,158.0,133.0,110.0,40.0,308.0,239.0,109.0,69.0,49.0,121.0,272.0,10.0,80.0,182.0,23.0,27.0,86.0,,,,,,,,,,,
2012,B10,6.0,17.0,1.0,299.0,114.0,Michigan,4.0,64.0,61.8189,329.0,59.5682,329.0,106.783,48.0,113.975,22.0,99.6232,163.0,95.8679,51.0,18.1066,22.0,18.4,113.4,95.0,0.885,32.0,23.0,9.0,71.875,53.6,48.8,28.9,30.0,17.6,20.1,28.1,69.1,30.9,71.9,61.4,54.2,46.9,35.3,35.0,6.0,8.7,53.4,49.9,55.8,44.2,66.9,33.1,61.8,76.508,78.936,1.652,59.445,72.2,71.3,1.076,1.004,35.211,6.4,21.0,18.0,57.0,22.0,23.0,174.0,328.0,41.0,37.0,174.0,281.0,118.0,118.0,281.0,329.0,8.0,140.0,128.0,205.0,306.0,138.0,176.0,80.0,338.0,8.0,163.0,184.0,325.0,168.0,279.0,184.0,45.0,76.0,282.0,55.0,159.0,1.0,,,,,,,,,,,
2012,B10,6.0,19.0,3.0,298.0,115.0,Michigan St.,1.0,16.0,66.0777,211.0,63.9032,190.0,108.631,33.0,115.088,17.0,89.3821,11.0,86.2697,1.0,28.8179,3.0,26.0,112.7,86.7,0.953,34.0,27.0,7.0,79.41176,52.7,43.0,39.0,34.2,19.8,19.7,37.2,72.5,27.5,62.8,65.3,51.9,42.6,36.5,29.2,12.7,7.3,59.1,52.2,72.2,27.8,64.4,35.6,66.1,76.89,80.061,1.672,67.935,69.8,70.5,1.101,0.903,34.349,8.7,6.0,20.0,3.0,4.0,42.0,6.0,109.0,128.0,152.0,197.0,23.0,27.0,27.0,23.0,212.0,33.0,14.0,79.0,11.0,36.0,43.0,41.0,137.0,59.0,287.0,81.0,267.0,176.0,108.0,115.0,178.0,28.0,151.0,241.0,27.0,10.0,2.0,,,,,,,,,,,
2012,SWAC,31.0,0.0,0.0,297.0,121.0,Mississippi Valley St.,16.0,68.0,70.4544,36.0,67.9152,31.0,97.1241,233.0,98.6794,244.0,97.5394,114.0,105.054,231.0,-6.3745,237.0,-9.3,95.7,105.0,0.256,33.0,21.0,12.0,63.63636,46.5,50.2,34.9,41.8,20.6,23.1,33.6,68.6,31.4,66.4,69.8,44.8,46.1,32.8,38.8,6.6,10.9,55.6,53.2,61.6,38.4,66.7,33.3,69.9,75.778,79.08,2.515,5.127,65.0,65.7,0.978,0.983,15.977,-4.9,273.0,275.0,258.0,276.0,274.0,227.0,212.0,279.0,198.0,37.0,138.0,148.0,148.0,138.0,33.0,285.0,101.0,240.0,332.0,280.0,289.0,118.0,170.0,288.0,60.0,156.0,194.0,29.0,276.0,258.0,3.0,236.0,295.0,35.0,242.0,106.0,156.0,,,,,,,,,,,
2012,B12,7.0,19.0,3.0,296.0,122.0,Missouri,2.0,64.0,67.0094,161.0,64.7708,141.0,119.558,1.0,124.486,1.0,97.6986,118.0,97.8055,80.0,26.6802,5.0,27.4,124.0,96.6,0.946,34.0,30.0,4.0,88.23529,57.8,49.7,37.7,27.2,15.4,21.6,30.6,68.1,31.9,69.4,66.4,56.9,47.6,39.5,36.2,7.3,7.6,57.9,52.1,62.5,37.5,69.2,30.8,66.7,75.459,79.087,2.486,56.368,76.6,67.6,1.205,0.986,26.073,8.8,3.0,1.0,83.0,6.0,2.0,207.0,137.0,14.0,3.0,100.0,229.0,166.0,166.0,229.0,156.0,1.0,167.0,14.0,261.0,252.0,59.0,67.0,131.0,274.0,74.0,251.0,100.0,138.0,310.0,255.0,4.0,54.0,11.0,93.0,1.0,117.0,52.0,,,,,,,,,,,
2012,BSky,9.0,18.0,2.0,295.0,123.0,Montana,13.0,64.0,66.8655,172.0,63.555,209.0,106.065,61.0,103.543,153.0,92.6097,33.0,95.6693,47.0,7.87347,93.0,6.2,100.8,94.6,0.675,29.0,23.0,6.0,79.31034,52.9,44.9,39.8,39.0,18.6,22.2,27.8,68.6,31.4,72.2,66.5,50.8,43.3,38.3,32.4,10.0,10.0,55.8,43.9,68.4,31.6,70.9,29.1,65.7,77.247,80.781,1.995,24.191,72.0,69.3,1.066,0.931,8.906,-1.7,101.0,173.0,49.0,100.0,40.0,27.0,78.0,232.0,79.0,72.0,290.0,148.0,148.0,290.0,152.0,64.0,28.0,29.0,87.0,125.0,241.0,110.0,12.0,153.0,197.0,289.0,58.0,195.0,64.0,37.0,76.0,112.0,80.0,182.0,69.0,30.0,339.0,,,,,,,,,,,
2012,OVC,22.0,19.0,3.0,294.0,128.0,Murray St.,6.0,32.0,66.7636,178.0,64.2846,170.0,110.289,20.0,110.21,51.0,92.4694,31.0,95.1414,42.0,15.069,38.0,13.3,108.1,94.8,0.819,28.0,27.0,1.0,96.42857,54.7,46.1,46.4,35.1,20.9,24.0,34.7,65.2,34.8,65.3,66.2,51.3,46.7,40.7,29.5,10.9,8.1,50.9,46.2,64.8,35.2,72.9,27.1,66.1,75.376,78.586,2.203,4.462,72.8,66.5,1.112,0.934,10.654,3.8,44.0,59.0,55.0,45.0,10.0,55.0,9.0,155.0,221.0,19.0,82.0,277.0,277.0,82.0,171.0,43.0,125.0,5.0,14.0,78.0,95.0,245.0,26.0,235.0,112.0,327.0,20.0,176.0,317.0,305.0,34.0,246.0,59.0,56.0,21.0,32.0,307.0,,,,,,,,,,,
2012,MWC,20.0,19.0,3.0,293.0,131.0,New Mexico,5.0,32.0,67.1573,154.0,65.0743,132.0,107.652,41.0,110.405,49.0,88.6402,5.0,90.4523,11.0,19.9522,18.0,19.2,109.1,89.9,0.903,32.0,26.0,6.0,81.25,52.9,44.1,39.3,32.0,20.0,21.4,34.0,72.7,27.3,66.0,66.4,50.1,42.8,38.5,30.9,9.5,6.8,64.8,54.0,63.1,36.9,63.5,36.5,66.8,77.103,80.407,1.64,42.692,71.3,68.2,1.089,0.895,17.632,2.9,18.0,50.0,13.0,18.0,40.0,14.0,97.0,74.0,161.0,113.0,111.0,25.0,25.0,111.0,156.0,94.0,18.0,26.0,36.0,143.0,28.0,3.0,187.0,266.0,83.0,48.0,300.0,134.0,80.0,73.0,186.0,72.0,100.0,117.0,40.0,6.0,134.0,,,,,,,,,,,
2012,WAC,32.0,20.0,4.0,292.0,132.0,New Mexico St.,13.0,64.0,71.3124,25.0,69.1013,17.0,108.125,36.0,109.141,62.0,95.185,65.0,97.4887,76.0,11.6518,56.0,8.7,106.1,97.4,0.728,33.0,24.0,9.0,72.72727,50.7,47.8,52.8,33.2,20.7,20.4,40.7,70.3,29.7,59.3,70.7,51.3,47.7,32.8,32.0,10.3,7.9,52.4,54.0,75.4,24.6,68.4,31.6,71.1,77.394,80.656,1.98,16.361,66.4,66.2,1.091,0.96,13.259,-2.0,83.0,84.0,100.0,84.0,106.0,129.0,1.0,102.0,207.0,161.0,7.0,74.0,74.0,7.0,22.0,43.0,170.0,240.0,71.0,109.0,76.0,206.0,187.0,14.0,332.0,224.0,123.0,17.0,51.0,53.0,80.0,145.0,268.0,47.0,36.0,65.0,233.0,,,,,,,,,,,
2012,MEAC,18.0,19.0,3.0,291.0,134.0,Norfolk St.,15.0,32.0,69.1819,64.0,66.0683,87.0,99.7367,175.0,99.5279,231.0,95.81,72.0,101.974,158.0,-2.44646,191.0,-2.1,97.8,99.9,0.439,32.0,24.0,8.0,75.0,49.7,45.4,43.7,37.2,21.4,19.7,33.6,67.0,33.0,66.4,68.5,50.9,45.3,31.4,30.5,11.9,8.4,49.4,47.5,68.6,31.4,68.0,32.0,68.0,78.073,80.093,2.318,2.297,65.7,67.1,1.005,0.965,10.649,-2.8,190.0,231.0,146.0,190.0,148.0,32.0,22.0,196.0,248.0,197.0,138.0,217.0,217.0,138.0,62.0,56.0,76.0,282.0,21.0,54.0,118.0,273.0,48.0,147.0,202.0,211.0,141.0,84.0,14.0,108.0,18.0,273.0,283.0,72.0,183.0,71.0,308.0,,,,,,,,,,,
2012,ACC,2.0,17.0,1.0,290.0,135.0,North Carolina,1.0,8.0,73.5882,8.0,70.0151,11.0,111.181,15.0,117.11,8.0,91.2598,22.0,90.8369,13.0,26.2727,6.0,26.2,115.8,89.6,0.95,34.0,29.0,5.0,85.29412,50.0,45.1,38.1,22.0,16.2,18.5,40.5,72.3,27.7,59.5,72.8,49.6,43.5,34.0,31.9,13.8,6.9,58.1,46.4,77.1,22.9,64.1,35.9,72.7,79.495,82.601,1.384,91.131,68.2,67.3,1.126,0.919,27.923,8.4,5.0,8.0,12.0,5.0,134.0,30.0,124.0,1.0,9.0,267.0,8.0,32.0,32.0,8.0,8.0,107.0,32.0,184.0,65.0,21.0,33.0,61.0,29.0,7.0,340.0,70.0,277.0,9.0,1.0,1.0,257.0,2.0,218.0,77.0,13.0,20.0,32.0,,,,,,,,,,,
2012,ACC,2.0,17.0,1.0,289.0,138.0,North Carolina St.,11.0,16.0,68.5876,87.0,66.3856,77.0,106.777,49.0,111.847,32.0,98.7679,145.0,98.7065,94.0,13.1406,45.0,14.5,111.4,96.9,0.833,34.0,22.0,12.0,64.70588,50.9,47.4,36.0,32.4,18.8,18.4,35.8,69.2,30.8,64.2,67.9,50.1,45.7,35.5,33.8,10.5,7.9,59.9,47.5,73.9,26.1,67.0,33.0,68.1,78.047,80.166,1.875,66.243,70.8,71.1,1.077,0.999,25.85,0.5,38.0,28.0,89.0,40.0,97.0,106.0,184.0,81.0,91.0,271.0,50.0,116.0,116.0,50.0,87.0,94.0,89.0,120.0,152.0,95.0,76.0,34.0,48.0,30.0,318.0,168.0,182.0,82.0,15.0,98.0,110.0,30.0,112.0,268.0,53.0,149.0,53.0,,,,,,,,,,,
2012,BE,8.0,20.0,4.0,288.0,149.0,Notre Dame,7.0,64.0,62.497,325.0,59.5561,330.0,104.73,84.0,110.251,50.0,97.0725,100.0,96.0393,54.0,14.2112,43.0,11.7,108.0,96.3,0.789,33.0,22.0,11.0,66.66667,49.2,45.5,37.9,24.7,16.0,17.3,30.7,67.9,32.1,69.3,61.7,49.1,45.1,32.9,31.0,8.4,8.8,63.2,53.3,63.2,36.8,71.9,28.1,62.2,77.778,80.294,1.48,73.672,70.8,70.8,1.062,0.983,28.605,2.3,56.0,60.0,78.0,58.0,167.0,36.0,132.0,4.0,8.0,313.0,227.0,173.0,173.0,227.0,324.0,126.0,70.0,238.0,40.0,206.0,144.0,13.0,172.0,262.0,86.0,312.0,35.0,321.0,29.0,81.0,232.0,21.0,112.0,257.0,76.0,106.0,29.0,,,,,,,,,,,
2012,MAC,17.0,17.0,1.0,287.0,151.0,Ohio,13.0,16.0,67.6514,125.0,65.5881,108.0,103.565,103.0,105.736,115.0,92.5098,32.0,94.9527,39.0,10.7829,67.0,10.8,104.2,93.4,0.779,33.0,26.0,7.0,78.78788,49.0,47.2,36.6,43.5,19.6,26.5,35.1,66.4,33.6,64.9,67.0,48.4,48.2,33.3,30.3,8.4,9.6,53.1,53.3,61.9,38.1,64.5,35.5,67.3,75.985,79.533,1.474,37.553,68.1,71.6,1.043,0.931,13.978,0.3,70.0,119.0,35.0,65.0,176.0,99.0,170.0,301.0,144.0,2.0,66.0,235.0,235.0,66.0,128.0,149.0,192.0,224.0,19.0,206.0,211.0,188.0,172.0,284.0,64.0,86.0,264.0,116.0,250.0,196.0,235.0,80.0,222.0,293.0,109.0,30.0,205.0,,,,,,,,,,,
2012,B10,6.0,18.0,2.0,286.0,152.0,Ohio St.,2.0,4.0,67.2467,147.0,65.7505,100.0,110.99,18.0,117.705,7.0,88.3204,3.0,87.8032,3.0,29.9016,2.0,30.0,115.5,85.5,0.97,34.0,27.0,7.0,79.41176,52.5,46.3,37.0,28.6,17.4,22.5,35.7,75.1,24.9,64.3,66.7,53.8,45.3,32.6,32.2,8.8,6.1,54.3,47.2,73.9,26.1,64.5,35.5,68.1,77.651,80.091,1.254,87.821,69.8,68.9,1.121,0.886,31.751,7.9,2.0,9.0,1.0,2.0,50.0,59.0,160.0,25.0,28.0,59.0,54.0,2.0,2.0,54.0,143.0,12.0,76.0,249.0,79.0,181.0,12.0,154.0,43.0,30.0,318.0,86.0,264.0,82.0,34.0,109.0,292.0,3.0,151.0,156.0,17.0,2.0,5.0,,,,,,,,,,,
2012,B10,6.0,17.0,1.0,285.0,167.0,Purdue,10.0,32.0,65.5121,235.0,63.7048,201.0,110.206,21.0,116.142,11.0,100.941,192.0,100.148,127.0,15.9933,33.0,17.0,115.0,98.0,0.863,33.0,21.0,12.0,63.63636,51.2,50.5,34.1,34.2,13.4,19.8,32.0,69.2,30.8,68.0,64.6,47.9,49.1,37.7,35.6,9.2,9.0,53.6,53.1,62.4,37.6,66.8,33.2,65.5,76.195,79.708,1.954,75.327,65.2,69.8,1.117,1.021,30.358,1.9,25.0,12.0,108.0,30.0,82.0,237.0,239.0,128.0,1.0,190.0,182.0,116.0,116.0,182.0,245.0,169.0,223.0,40.0,233.0,156.0,158.0,172.0,168.0,277.0,71.0,161.0,189.0,208.0,218.0,165.0,85.0,16.0,291.0,213.0,18.0,195.0,15.0,,,,,,,,,,,
2012,A10,1.0,19.0,3.0,284.0,174.0,Saint Louis,9.0,32.0,63.9496,291.0,61.301,300.0,107.991,37.0,111.629,34.0,89.0257,9.0,91.0501,14.0,20.5785,14.0,21.4,111.0,89.6,0.922,31.0,24.0,7.0,77.41935,52.1,44.9,35.1,37.4,17.8,23.4,31.9,70.6,29.4,68.1,63.1,50.2,43.8,36.9,32.1,8.3,10.7,57.7,44.2,63.7,36.3,74.4,25.6,62.4,76.036,79.726,1.765,30.227,71.5,72.8,1.091,0.906,20.497,2.8,13.0,31.0,12.0,10.0,58.0,27.0,204.0,200.0,45.0,28.0,185.0,67.0,67.0,185.0,301.0,87.0,35.0,66.0,75.0,213.0,282.0,69.0,14.0,249.0,99.0,337.0,9.0,317.0,245.0,162.0,148.0,92.0,97.0,325.0,36.0,11.0,105.0,,,,,,,,,,,
2012,WCC,33.0,17.0,1.0,283.0,175.0,Saint Mary's,7.0,64.0,64.9577,267.0,62.3728,266.0,112.819,9.0,114.424,20.0,96.5194,87.0,98.8981,97.0,15.5262,36.0,14.3,112.0,97.7,0.828,30.0,25.0,5.0,83.33333,53.6,48.4,39.6,29.0,18.1,18.5,36.0,73.7,26.3,64.0,64.5,54.7,45.9,34.4,36.8,7.4,7.7,60.5,50.2,61.5,38.5,73.2,26.8,64.5,77.274,79.603,1.808,20.933,72.9,67.1,1.14,0.971,17.195,2.8,41.0,23.0,104.0,41.0,23.0,154.0,83.0,29.0,52.0,267.0,44.0,13.0,13.0,44.0,248.0,7.0,93.0,162.0,288.0,249.0,64.0,27.0,89.0,292.0,57.0,330.0,18.0,258.0,60.0,185.0,131.0,127.0,56.0,72.0,9.0,80.0,137.0,,,,,,,,,,,
2012,MWC,20.0,17.0,1.0,282.0,179.0,San Diego St.,6.0,64.0,67.4402,141.0,65.1097,128.0,102.874,115.0,107.254,90.0,93.9885,50.0,94.7608,36.0,12.4935,51.0,10.7,104.9,94.2,0.775,31.0,24.0,7.0,77.41935,50.3,46.6,36.2,28.5,18.9,18.7,31.3,72.8,27.2,68.7,66.3,50.2,44.4,33.7,33.7,6.4,8.1,48.9,52.5,70.3,29.7,63.9,36.1,66.6,77.09,79.717,1.85,30.659,70.2,70.1,1.041,0.953,21.466,2.9,71.0,104.0,44.0,66.0,123.0,73.0,178.0,24.0,100.0,257.0,213.0,23.0,23.0,213.0,165.0,87.0,52.0,204.0,148.0,284.0,95.0,283.0,149.0,104.0,246.0,67.0,284.0,147.0,81.0,163.0,120.0,91.0,134.0,227.0,113.0,52.0,84.0,,,,,,,,,,,
2012,Sum,30.0,20.0,4.0,281.0,186.0,South Dakota St.,14.0,64.0,66.7707,176.0,64.332,166.0,113.407,8.0,113.756,23.0,98.6655,141.0,102.043,159.0,11.7129,54.0,11.0,111.7,100.7,0.767,32.0,25.0,7.0,78.125,53.8,49.9,39.9,29.5,15.6,19.2,30.5,71.8,28.2,69.5,65.9,50.7,50.5,39.3,32.4,4.9,7.4,53.5,49.7,62.9,37.1,68.5,31.5,66.3,76.974,79.114,1.476,5.666,73.0,68.9,1.145,0.999,12.437,-0.6,67.0,25.0,164.0,73.0,19.0,216.0,77.0,34.0,4.0,223.0,231.0,41.0,41.0,231.0,188.0,67.0,274.0,16.0,87.0,333.0,49.0,174.0,78.0,270.0,77.0,227.0,121.0,166.0,95.0,251.0,233.0,230.0,54.0,156.0,8.0,149.0,260.0,,,,,,,,,,,
2012,BE,8.0,17.0,1.0,280.0,187.0,South Florida,12.0,32.0,60.3688,342.0,57.9277,342.0,96.7684,238.0,102.792,165.0,94.1597,51.0,91.3144,15.0,11.4773,60.0,10.5,101.4,90.9,0.779,32.0,19.0,13.0,59.375,48.2,44.3,34.2,31.8,22.8,18.7,34.2,69.0,31.0,65.8,59.7,48.9,43.5,31.1,30.6,10.2,10.1,54.9,56.3,69.7,30.3,67.6,32.4,59.8,77.858,80.59,1.906,31.296,71.0,70.3,0.978,0.953,28.86,0.1,72.0,168.0,15.0,65.0,197.0,17.0,235.0,68.0,303.0,257.0,100.0,125.0,125.0,100.0,342.0,129.0,32.0,297.0,28.0,114.0,249.0,136.0,243.0,119.0,230.0,189.0,160.0,342.0,24.0,62.0,97.0,90.0,107.0,232.0,242.0,52.0,27.0,,,,,,,,,,,
2012,CUSA,13.0,18.0,2.0,279.0,190.0,Southern Miss,9.0,64.0,65.0437,263.0,63.0961,237.0,106.074,60.0,111.225,41.0,99.0832,152.0,99.9599,122.0,11.2651,64.0,11.5,110.2,98.7,0.78,31.0,23.0,8.0,74.19355,46.3,50.4,40.2,39.6,16.4,21.3,36.6,71.5,28.5,63.4,64.2,43.3,48.8,35.5,36.1,8.2,11.7,45.3,48.8,70.0,30.0,69.8,30.2,64.7,75.708,79.819,2.148,18.502,73.7,72.3,1.072,1.004,18.877,1.2,61.0,41.0,124.0,63.0,280.0,234.0,73.0,243.0,12.0,117.0,29.0,46.0,46.0,29.0,269.0,317.0,210.0,120.0,258.0,218.0,313.0,329.0,67.0,109.0,238.0,268.0,78.0,248.0,285.0,150.0,45.0,135.0,43.0,313.0,60.0,159.0,118.0,,,,,,,,,,,
2012,A10,1.0,18.0,2.0,278.0,191.0,St. Bonaventure,14.0,64.0,65.5378,233.0,62.409,261.0,106.567,53.0,110.138,53.0,97.9533,122.0,98.5497,91.0,11.5887,58.0,12.7,108.8,96.1,0.807,31.0,20.0,11.0,64.51613,51.0,46.9,42.8,37.6,21.5,19.0,36.3,70.4,29.6,63.7,65.1,50.9,46.1,34.1,32.4,11.6,6.9,57.3,54.4,69.9,30.1,67.1,32.9,64.5,77.499,80.696,1.832,4.592,76.0,71.2,1.073,0.986,21.028,-1.1,47.0,53.0,72.0,47.0,90.0,80.0,37.0,203.0,253.0,236.0,33.0,73.0,73.0,33.0,222.0,56.0,101.0,177.0,87.0,62.0,33.0,81.0,193.0,113.0,236.0,173.0,177.0,258.0,43.0,47.0,125.0,242.0,17.0,276.0,59.0,117.0,95.0,,,,,,,,,,,
2012,BE,8.0,18.0,2.0,277.0,196.0,Syracuse,1.0,8.0,66.6904,181.0,64.1527,177.0,111.423,13.0,116.026,13.0,90.8197,19.0,90.5173,12.0,25.5085,7.0,25.3,115.4,90.1,0.945,33.0,31.0,2.0,93.93939,51.9,44.0,31.8,29.8,16.0,25.2,36.6,60.7,39.3,63.4,65.7,52.0,42.9,34.5,30.6,19.8,7.1,57.4,62.7,68.7,31.3,63.9,36.1,66.2,78.609,81.461,1.699,80.128,69.1,66.7,1.132,0.917,26.368,10.9,7.0,10.0,14.0,7.0,63.0,13.0,285.0,38.0,8.0,6.0,29.0,342.0,342.0,29.0,198.0,30.0,20.0,155.0,28.0,2.0,39.0,77.0,333.0,143.0,205.0,67.0,284.0,169.0,3.0,13.0,171.0,11.0,177.0,60.0,11.0,18.0,48.0,,,,,,,,,,,
2012,A10,1.0,17.0,1.0,276.0,198.0,Temple,5.0,64.0,68.5678,88.0,65.2739,124.0,108.984,28.0,114.086,21.0,99.8554,170.0,98.5508,92.0,15.5352,35.0,16.8,113.0,96.2,0.864,30.0,23.0,7.0,76.66667,53.2,48.6,34.3,33.4,17.9,19.4,31.3,68.6,31.4,68.7,68.1,50.3,47.8,39.9,33.7,9.9,8.8,57.3,48.1,68.8,31.2,71.4,28.6,67.3,77.132,79.374,2.119,25.26,71.9,70.2,1.092,1.01,24.848,4.2,27.0,19.0,74.0,29.0,33.0,162.0,229.0,111.0,48.0,214.0,213.0,148.0,148.0,213.0,80.0,81.0,174.0,10.0,148.0,131.0,144.0,81.0,57.0,140.0,209.0,304.0,43.0,116.0,79.0,219.0,49.0,106.0,83.0,229.0,34.0,174.0,58.0,,,,,,,,,,,
2012,B12,7.0,18.0,2.0,275.0,200.0,Texas,11.0,64.0,67.6226,128.0,64.1535,176.0,107.097,45.0,113.26,26.0,98.0521,124.0,96.748,63.0,16.5122,30.0,14.7,110.9,96.2,0.837,33.0,20.0,13.0,60.60606,48.7,46.9,43.1,41.9,18.7,20.3,38.9,65.4,34.6,61.1,66.8,48.6,44.2,32.7,35.3,9.6,8.6,50.0,48.5,68.9,31.1,69.2,30.8,65.7,76.29,79.726,0.977,83.811,73.1,68.1,1.086,0.993,30.593,0.9,37.0,35.0,74.0,39.0,182.0,80.0,30.0,280.0,84.0,166.0,15.0,272.0,272.0,15.0,139.0,138.0,45.0,243.0,213.0,137.0,130.0,263.0,62.0,136.0,211.0,251.0,100.0,195.0,201.0,162.0,325.0,8.0,53.0,113.0,43.0,137.0,12.0,,,,,,,,,,,
2012,BSth,10.0,18.0,2.0,274.0,214.0,UNC Asheville,16.0,64.0,70.6746,33.0,67.7396,34.0,110.746,19.0,109.605,60.0,101.613,208.0,104.64,219.0,4.96548,118.0,2.8,107.2,104.4,0.576,30.0,21.0,9.0,70.0,52.7,51.4,48.5,36.1,19.1,22.4,32.9,65.0,35.0,67.1,70.2,52.9,50.4,34.8,35.4,6.0,9.2,59.4,57.5,66.5,33.5,65.5,34.5,69.6,74.703,76.349,2.42,4.116,77.2,66.5,1.114,1.026,12.309,-3.3,136.0,68.0,246.0,138.0,42.0,264.0,3.0,178.0,116.0,64.0,157.0,285.0,285.0,157.0,30.0,20.0,270.0,147.0,218.0,306.0,174.0,37.0,261.0,196.0,156.0,116.0,237.0,35.0,337.0,345.0,11.0,253.0,6.0,56.0,20.0,206.0,265.0,,,,,,,,,,,
2012,MWC,20.0,20.0,4.0,273.0,217.0,UNLV,6.0,64.0,69.7249,46.0,67.7911,33.0,106.341,57.0,109.975,56.0,93.654,45.0,93.9097,24.0,16.0655,32.0,17.0,109.3,92.3,0.875,32.0,24.0,8.0,75.0,53.2,46.1,35.8,33.4,19.5,21.0,32.6,69.8,30.2,67.4,69.0,51.6,44.4,37.3,33.1,12.6,6.7,65.7,49.4,61.5,38.5,67.0,33.0,69.9,77.769,80.88,2.209,64.975,68.4,67.9,1.08,0.944,23.486,2.8,25.0,47.0,24.0,26.0,33.0,55.0,188.0,111.0,135.0,133.0,167.0,85.0,85.0,167.0,46.0,38.0,52.0,53.0,119.0,37.0,23.0,2.0,73.0,292.0,57.0,168.0,182.0,29.0,30.0,29.0,31.0,35.0,211.0,105.0,49.0,43.0,62.0,,,,,,,,,,,
2012,SEC,28.0,18.0,2.0,272.0,225.0,Vanderbilt,5.0,32.0,66.4462,197.0,63.9958,187.0,108.703,31.0,114.775,18.0,96.6557,92.0,94.4476,30.0,20.3275,16.0,21.2,113.9,92.7,0.914,34.0,24.0,10.0,70.58824,54.0,46.6,39.6,29.1,19.8,19.2,32.1,68.0,32.0,67.9,65.8,50.8,46.9,38.9,30.7,10.2,11.8,52.0,46.5,58.7,41.3,68.6,31.4,65.9,77.811,80.214,2.215,85.14,69.8,70.0,1.096,0.976,29.822,4.0,14.0,16.0,29.0,15.0,16.0,73.0,83.0,31.0,152.0,223.0,177.0,170.0,170.0,177.0,191.0,64.0,140.0,21.0,32.0,114.0,319.0,217.0,32.0,326.0,22.0,230.0,118.0,188.0,28.0,90.0,28.0,6.0,151.0,221.0,32.0,89.0,18.0,,,,,,,,,,,
2012,CAA,12.0,20.0,4.0,271.0,226.0,VCU,12.0,32.0,65.7543,221.0,64.298,169.0,103.222,109.0,107.166,91.0,90.0179,12.0,94.5327,31.0,12.6331,50.0,13.1,106.1,93.0,0.82,34.0,28.0,6.0,82.35294,47.6,47.1,37.3,37.9,17.4,27.3,33.8,66.0,34.0,66.2,65.1,45.6,46.9,33.7,31.8,10.7,12.0,52.7,46.6,61.2,38.8,69.6,30.4,66.1,77.198,80.089,1.398,36.77,68.9,69.0,1.042,0.911,15.249,2.2,45.0,84.0,32.0,44.0,229.0,92.0,148.0,210.0,28.0,1.0,121.0,250.0,250.0,121.0,222.0,258.0,140.0,204.0,58.0,87.0,323.0,197.0,35.0,296.0,52.0,263.0,85.0,176.0,71.0,110.0,255.0,82.0,192.0,162.0,112.0,13.0,169.0,,,,,,,,,,,
